sen(2PIn/T);Cos(2PIn/T);1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;
0,039;0,999;;;;;;;;;;;;;;;;;;;20,075;19,592;18,013;14,466;14,609;15,166;15,267;15,957;16,215;15,981;15,546;15,76;16,082;17,361;17,96;15,594;10,367;7,0319;7,0802;8,2756;6,3267;5,5635;4,7571;5,2643;4,6903;9,6677;12,595;7,736;4,0698;1,3426;-999;-999;1,8392;2,7172;3,1647;4,8167;4,6237;3,8062;3,5008;2,3845;1,2488;2,0053;3,8772;3,5;3,9938;6,5956;6,7426;5,8651;6,4827;5,2368;4,3331;4,6281;4,1504;5,3113;6,1403;5,3932;3,6931;2,099;2,7708;3,7713;5,6388;5,1151;4,8322;4,0939;3,1802;3,7056;4,1098;4,555;5,4141;5,6687;6,0255;5,9346;6,7425;6,3015;5,541;4,3276;4,2524;4,8694;5,1886;5,0593;6,2973;6,2105;5,0111;5,182;5,8197;5,7322;4,9509;5,1622;4,6921;5,8752;6,1864;5,1173;4,7223;6,2379;6,368;7,2993;6,6718;6,8704;7,8592;8,8362;7,9946;7,8204;7,7864;7,8989;7,126;6,9139;8,3838;10,063;12,992;14,91;17,213;17,689;17,379;17,977;16,529;16,813;19,473;18,064;17,363;16,668;16,691;19,932;21,766;21,285;22,539;22,604;24,043;24,357;25,703;25,941;24,403;24,35;23,658;25,508;28,294;29,857;29,405;28,418;27,566;28,365;28,449;28,581;29,364;29,74;29,388;29,804;29,392;30,152;29,501;30,038;29,471;28,969;26,689;24,633;22,088;20,835;21,683;22,231;23,248;21,102;21,69;23,941;23,097;11,957;7,2071;6,1358;6,7481;3,4204;2,2374;2,0316;1,1613;1,8491;3,3861;3,2863;1,6116;1,6481;0,60496;-999;0,42832;0,75789;1,2423;1,071;1,1167;0,66907;1,2794;1,0948;0,81785;1,1398;1,3858;1,6499;1,5063;1,8741;1,4504;1,2259;1,3565;2,4219;2,8303;4,8275;5,5654;3,4404;2,4274;2,2995;3,4653;1,4995;2,4443;5,0376;5,1716;6,9825;6,5301;8,1382;10,441;8,6288;9,1308;11,089;8,018;8,0596;10,323;12,808;15,752;17,898;17,294;17,751;15,581;16,265;14,783;14,887;16,331;18,099;16,029;12,313;12,942;13,585;15,061;14,336;16,316;15,602;15,408;19,63;18,303;17,301;
0,083;0,997;;;;;;;;;;;;;;;;;;20,075;19,592;18,013;14,466;14,609;15,166;15,267;15,957;16,215;15,981;15,546;15,76;16,082;17,361;17,96;15,594;10,367;7,0319;7,0802;8,2756;6,3267;5,5635;4,7571;5,2643;4,6903;9,6677;12,595;7,736;4,0698;1,3426;-999;-999;1,8392;2,7172;3,1647;4,8167;4,6237;3,8062;3,5008;2,3845;1,2488;2,0053;3,8772;3,5;3,9938;6,5956;6,7426;5,8651;6,4827;5,2368;4,3331;4,6281;4,1504;5,3113;6,1403;5,3932;3,6931;2,099;2,7708;3,7713;5,6388;5,1151;4,8322;4,0939;3,1802;3,7056;4,1098;4,555;5,4141;5,6687;6,0255;5,9346;6,7425;6,3015;5,541;4,3276;4,2524;4,8694;5,1886;5,0593;6,2973;6,2105;5,0111;5,182;5,8197;5,7322;4,9509;5,1622;4,6921;5,8752;6,1864;5,1173;4,7223;6,2379;6,368;7,2993;6,6718;6,8704;7,8592;8,8362;7,9946;7,8204;7,7864;7,8989;7,126;6,9139;8,3838;10,063;12,992;14,91;17,213;17,689;17,379;17,977;16,529;16,813;19,473;18,064;17,363;16,668;16,691;19,932;21,766;21,285;22,539;22,604;24,043;24,357;25,703;25,941;24,403;24,35;23,658;25,508;28,294;29,857;29,405;28,418;27,566;28,365;28,449;28,581;29,364;29,74;29,388;29,804;29,392;30,152;29,501;30,038;29,471;28,969;26,689;24,633;22,088;20,835;21,683;22,231;23,248;21,102;21,69;23,941;23,097;11,957;7,2071;6,1358;6,7481;3,4204;2,2374;2,0316;1,1613;1,8491;3,3861;3,2863;1,6116;1,6481;0,60496;-999;0,42832;0,75789;1,2423;1,071;1,1167;0,66907;1,2794;1,0948;0,81785;1,1398;1,3858;1,6499;1,5063;1,8741;1,4504;1,2259;1,3565;2,4219;2,8303;4,8275;5,5654;3,4404;2,4274;2,2995;3,4653;1,4995;2,4443;5,0376;5,1716;6,9825;6,5301;8,1382;10,441;8,6288;9,1308;11,089;8,018;8,0596;10,323;12,808;15,752;17,898;17,294;17,751;15,581;16,265;14,783;14,887;16,331;18,099;16,029;12,313;12,942;13,585;15,061;14,336;16,316;15,602;15,408;19,63;18,303;17,301;17,302;
0,126;0,992;;;;;;;;;;;;;;;;;20,075;19,592;18,013;14,466;14,609;15,166;15,267;15,957;16,215;15,981;15,546;15,76;16,082;17,361;17,96;15,594;10,367;7,0319;7,0802;8,2756;6,3267;5,5635;4,7571;5,2643;4,6903;9,6677;12,595;7,736;4,0698;1,3426;-999;-999;1,8392;2,7172;3,1647;4,8167;4,6237;3,8062;3,5008;2,3845;1,2488;2,0053;3,8772;3,5;3,9938;6,5956;6,7426;5,8651;6,4827;5,2368;4,3331;4,6281;4,1504;5,3113;6,1403;5,3932;3,6931;2,099;2,7708;3,7713;5,6388;5,1151;4,8322;4,0939;3,1802;3,7056;4,1098;4,555;5,4141;5,6687;6,0255;5,9346;6,7425;6,3015;5,541;4,3276;4,2524;4,8694;5,1886;5,0593;6,2973;6,2105;5,0111;5,182;5,8197;5,7322;4,9509;5,1622;4,6921;5,8752;6,1864;5,1173;4,7223;6,2379;6,368;7,2993;6,6718;6,8704;7,8592;8,8362;7,9946;7,8204;7,7864;7,8989;7,126;6,9139;8,3838;10,063;12,992;14,91;17,213;17,689;17,379;17,977;16,529;16,813;19,473;18,064;17,363;16,668;16,691;19,932;21,766;21,285;22,539;22,604;24,043;24,357;25,703;25,941;24,403;24,35;23,658;25,508;28,294;29,857;29,405;28,418;27,566;28,365;28,449;28,581;29,364;29,74;29,388;29,804;29,392;30,152;29,501;30,038;29,471;28,969;26,689;24,633;22,088;20,835;21,683;22,231;23,248;21,102;21,69;23,941;23,097;11,957;7,2071;6,1358;6,7481;3,4204;2,2374;2,0316;1,1613;1,8491;3,3861;3,2863;1,6116;1,6481;0,60496;-999;0,42832;0,75789;1,2423;1,071;1,1167;0,66907;1,2794;1,0948;0,81785;1,1398;1,3858;1,6499;1,5063;1,8741;1,4504;1,2259;1,3565;2,4219;2,8303;4,8275;5,5654;3,4404;2,4274;2,2995;3,4653;1,4995;2,4443;5,0376;5,1716;6,9825;6,5301;8,1382;10,441;8,6288;9,1308;11,089;8,018;8,0596;10,323;12,808;15,752;17,898;17,294;17,751;15,581;16,265;14,783;14,887;16,331;18,099;16,029;12,313;12,942;13,585;15,061;14,336;16,316;15,602;15,408;19,63;18,303;17,301;17,302;15,623;
0,169;0,986;;;;;;;;;;;;;;;;20,075;19,592;18,013;14,466;14,609;15,166;15,267;15,957;16,215;15,981;15,546;15,76;16,082;17,361;17,96;15,594;10,367;7,0319;7,0802;8,2756;6,3267;5,5635;4,7571;5,2643;4,6903;9,6677;12,595;7,736;4,0698;1,3426;-999;-999;1,8392;2,7172;3,1647;4,8167;4,6237;3,8062;3,5008;2,3845;1,2488;2,0053;3,8772;3,5;3,9938;6,5956;6,7426;5,8651;6,4827;5,2368;4,3331;4,6281;4,1504;5,3113;6,1403;5,3932;3,6931;2,099;2,7708;3,7713;5,6388;5,1151;4,8322;4,0939;3,1802;3,7056;4,1098;4,555;5,4141;5,6687;6,0255;5,9346;6,7425;6,3015;5,541;4,3276;4,2524;4,8694;5,1886;5,0593;6,2973;6,2105;5,0111;5,182;5,8197;5,7322;4,9509;5,1622;4,6921;5,8752;6,1864;5,1173;4,7223;6,2379;6,368;7,2993;6,6718;6,8704;7,8592;8,8362;7,9946;7,8204;7,7864;7,8989;7,126;6,9139;8,3838;10,063;12,992;14,91;17,213;17,689;17,379;17,977;16,529;16,813;19,473;18,064;17,363;16,668;16,691;19,932;21,766;21,285;22,539;22,604;24,043;24,357;25,703;25,941;24,403;24,35;23,658;25,508;28,294;29,857;29,405;28,418;27,566;28,365;28,449;28,581;29,364;29,74;29,388;29,804;29,392;30,152;29,501;30,038;29,471;28,969;26,689;24,633;22,088;20,835;21,683;22,231;23,248;21,102;21,69;23,941;23,097;11,957;7,2071;6,1358;6,7481;3,4204;2,2374;2,0316;1,1613;1,8491;3,3861;3,2863;1,6116;1,6481;0,60496;-999;0,42832;0,75789;1,2423;1,071;1,1167;0,66907;1,2794;1,0948;0,81785;1,1398;1,3858;1,6499;1,5063;1,8741;1,4504;1,2259;1,3565;2,4219;2,8303;4,8275;5,5654;3,4404;2,4274;2,2995;3,4653;1,4995;2,4443;5,0376;5,1716;6,9825;6,5301;8,1382;10,441;8,6288;9,1308;11,089;8,018;8,0596;10,323;12,808;15,752;17,898;17,294;17,751;15,581;16,265;14,783;14,887;16,331;18,099;16,029;12,313;12,942;13,585;15,061;14,336;16,316;15,602;15,408;19,63;18,303;17,301;17,302;15,623;16,325;
0,212;0,977;;;;;;;;;;;;;;;20,075;19,592;18,013;14,466;14,609;15,166;15,267;15,957;16,215;15,981;15,546;15,76;16,082;17,361;17,96;15,594;10,367;7,0319;7,0802;8,2756;6,3267;5,5635;4,7571;5,2643;4,6903;9,6677;12,595;7,736;4,0698;1,3426;-999;-999;1,8392;2,7172;3,1647;4,8167;4,6237;3,8062;3,5008;2,3845;1,2488;2,0053;3,8772;3,5;3,9938;6,5956;6,7426;5,8651;6,4827;5,2368;4,3331;4,6281;4,1504;5,3113;6,1403;5,3932;3,6931;2,099;2,7708;3,7713;5,6388;5,1151;4,8322;4,0939;3,1802;3,7056;4,1098;4,555;5,4141;5,6687;6,0255;5,9346;6,7425;6,3015;5,541;4,3276;4,2524;4,8694;5,1886;5,0593;6,2973;6,2105;5,0111;5,182;5,8197;5,7322;4,9509;5,1622;4,6921;5,8752;6,1864;5,1173;4,7223;6,2379;6,368;7,2993;6,6718;6,8704;7,8592;8,8362;7,9946;7,8204;7,7864;7,8989;7,126;6,9139;8,3838;10,063;12,992;14,91;17,213;17,689;17,379;17,977;16,529;16,813;19,473;18,064;17,363;16,668;16,691;19,932;21,766;21,285;22,539;22,604;24,043;24,357;25,703;25,941;24,403;24,35;23,658;25,508;28,294;29,857;29,405;28,418;27,566;28,365;28,449;28,581;29,364;29,74;29,388;29,804;29,392;30,152;29,501;30,038;29,471;28,969;26,689;24,633;22,088;20,835;21,683;22,231;23,248;21,102;21,69;23,941;23,097;11,957;7,2071;6,1358;6,7481;3,4204;2,2374;2,0316;1,1613;1,8491;3,3861;3,2863;1,6116;1,6481;0,60496;-999;0,42832;0,75789;1,2423;1,071;1,1167;0,66907;1,2794;1,0948;0,81785;1,1398;1,3858;1,6499;1,5063;1,8741;1,4504;1,2259;1,3565;2,4219;2,8303;4,8275;5,5654;3,4404;2,4274;2,2995;3,4653;1,4995;2,4443;5,0376;5,1716;6,9825;6,5301;8,1382;10,441;8,6288;9,1308;11,089;8,018;8,0596;10,323;12,808;15,752;17,898;17,294;17,751;15,581;16,265;14,783;14,887;16,331;18,099;16,029;12,313;12,942;13,585;15,061;14,336;16,316;15,602;15,408;19,63;18,303;17,301;17,302;15,623;16,325;14,108;
0,259;0,966;;;;;;;;;;;;;;20,075;19,592;18,013;14,466;14,609;15,166;15,267;15,957;16,215;15,981;15,546;15,76;16,082;17,361;17,96;15,594;10,367;7,0319;7,0802;8,2756;6,3267;5,5635;4,7571;5,2643;4,6903;9,6677;12,595;7,736;4,0698;1,3426;-999;-999;1,8392;2,7172;3,1647;4,8167;4,6237;3,8062;3,5008;2,3845;1,2488;2,0053;3,8772;3,5;3,9938;6,5956;6,7426;5,8651;6,4827;5,2368;4,3331;4,6281;4,1504;5,3113;6,1403;5,3932;3,6931;2,099;2,7708;3,7713;5,6388;5,1151;4,8322;4,0939;3,1802;3,7056;4,1098;4,555;5,4141;5,6687;6,0255;5,9346;6,7425;6,3015;5,541;4,3276;4,2524;4,8694;5,1886;5,0593;6,2973;6,2105;5,0111;5,182;5,8197;5,7322;4,9509;5,1622;4,6921;5,8752;6,1864;5,1173;4,7223;6,2379;6,368;7,2993;6,6718;6,8704;7,8592;8,8362;7,9946;7,8204;7,7864;7,8989;7,126;6,9139;8,3838;10,063;12,992;14,91;17,213;17,689;17,379;17,977;16,529;16,813;19,473;18,064;17,363;16,668;16,691;19,932;21,766;21,285;22,539;22,604;24,043;24,357;25,703;25,941;24,403;24,35;23,658;25,508;28,294;29,857;29,405;28,418;27,566;28,365;28,449;28,581;29,364;29,74;29,388;29,804;29,392;30,152;29,501;30,038;29,471;28,969;26,689;24,633;22,088;20,835;21,683;22,231;23,248;21,102;21,69;23,941;23,097;11,957;7,2071;6,1358;6,7481;3,4204;2,2374;2,0316;1,1613;1,8491;3,3861;3,2863;1,6116;1,6481;0,60496;-999;0,42832;0,75789;1,2423;1,071;1,1167;0,66907;1,2794;1,0948;0,81785;1,1398;1,3858;1,6499;1,5063;1,8741;1,4504;1,2259;1,3565;2,4219;2,8303;4,8275;5,5654;3,4404;2,4274;2,2995;3,4653;1,4995;2,4443;5,0376;5,1716;6,9825;6,5301;8,1382;10,441;8,6288;9,1308;11,089;8,018;8,0596;10,323;12,808;15,752;17,898;17,294;17,751;15,581;16,265;14,783;14,887;16,331;18,099;16,029;12,313;12,942;13,585;15,061;14,336;16,316;15,602;15,408;19,63;18,303;17,301;17,302;15,623;16,325;14,108;12,253;
0,297;0,955;;;;;;;;;;;;;20,075;19,592;18,013;14,466;14,609;15,166;15,267;15,957;16,215;15,981;15,546;15,76;16,082;17,361;17,96;15,594;10,367;7,0319;7,0802;8,2756;6,3267;5,5635;4,7571;5,2643;4,6903;9,6677;12,595;7,736;4,0698;1,3426;-999;-999;1,8392;2,7172;3,1647;4,8167;4,6237;3,8062;3,5008;2,3845;1,2488;2,0053;3,8772;3,5;3,9938;6,5956;6,7426;5,8651;6,4827;5,2368;4,3331;4,6281;4,1504;5,3113;6,1403;5,3932;3,6931;2,099;2,7708;3,7713;5,6388;5,1151;4,8322;4,0939;3,1802;3,7056;4,1098;4,555;5,4141;5,6687;6,0255;5,9346;6,7425;6,3015;5,541;4,3276;4,2524;4,8694;5,1886;5,0593;6,2973;6,2105;5,0111;5,182;5,8197;5,7322;4,9509;5,1622;4,6921;5,8752;6,1864;5,1173;4,7223;6,2379;6,368;7,2993;6,6718;6,8704;7,8592;8,8362;7,9946;7,8204;7,7864;7,8989;7,126;6,9139;8,3838;10,063;12,992;14,91;17,213;17,689;17,379;17,977;16,529;16,813;19,473;18,064;17,363;16,668;16,691;19,932;21,766;21,285;22,539;22,604;24,043;24,357;25,703;25,941;24,403;24,35;23,658;25,508;28,294;29,857;29,405;28,418;27,566;28,365;28,449;28,581;29,364;29,74;29,388;29,804;29,392;30,152;29,501;30,038;29,471;28,969;26,689;24,633;22,088;20,835;21,683;22,231;23,248;21,102;21,69;23,941;23,097;11,957;7,2071;6,1358;6,7481;3,4204;2,2374;2,0316;1,1613;1,8491;3,3861;3,2863;1,6116;1,6481;0,60496;-999;0,42832;0,75789;1,2423;1,071;1,1167;0,66907;1,2794;1,0948;0,81785;1,1398;1,3858;1,6499;1,5063;1,8741;1,4504;1,2259;1,3565;2,4219;2,8303;4,8275;5,5654;3,4404;2,4274;2,2995;3,4653;1,4995;2,4443;5,0376;5,1716;6,9825;6,5301;8,1382;10,441;8,6288;9,1308;11,089;8,018;8,0596;10,323;12,808;15,752;17,898;17,294;17,751;15,581;16,265;14,783;14,887;16,331;18,099;16,029;12,313;12,942;13,585;15,061;14,336;16,316;15,602;15,408;19,63;18,303;17,301;17,302;15,623;16,325;14,108;12,253;13,319;
0,338;0,941;;;;;;;;;;;;20,075;19,592;18,013;14,466;14,609;15,166;15,267;15,957;16,215;15,981;15,546;15,76;16,082;17,361;17,96;15,594;10,367;7,0319;7,0802;8,2756;6,3267;5,5635;4,7571;5,2643;4,6903;9,6677;12,595;7,736;4,0698;1,3426;-999;-999;1,8392;2,7172;3,1647;4,8167;4,6237;3,8062;3,5008;2,3845;1,2488;2,0053;3,8772;3,5;3,9938;6,5956;6,7426;5,8651;6,4827;5,2368;4,3331;4,6281;4,1504;5,3113;6,1403;5,3932;3,6931;2,099;2,7708;3,7713;5,6388;5,1151;4,8322;4,0939;3,1802;3,7056;4,1098;4,555;5,4141;5,6687;6,0255;5,9346;6,7425;6,3015;5,541;4,3276;4,2524;4,8694;5,1886;5,0593;6,2973;6,2105;5,0111;5,182;5,8197;5,7322;4,9509;5,1622;4,6921;5,8752;6,1864;5,1173;4,7223;6,2379;6,368;7,2993;6,6718;6,8704;7,8592;8,8362;7,9946;7,8204;7,7864;7,8989;7,126;6,9139;8,3838;10,063;12,992;14,91;17,213;17,689;17,379;17,977;16,529;16,813;19,473;18,064;17,363;16,668;16,691;19,932;21,766;21,285;22,539;22,604;24,043;24,357;25,703;25,941;24,403;24,35;23,658;25,508;28,294;29,857;29,405;28,418;27,566;28,365;28,449;28,581;29,364;29,74;29,388;29,804;29,392;30,152;29,501;30,038;29,471;28,969;26,689;24,633;22,088;20,835;21,683;22,231;23,248;21,102;21,69;23,941;23,097;11,957;7,2071;6,1358;6,7481;3,4204;2,2374;2,0316;1,1613;1,8491;3,3861;3,2863;1,6116;1,6481;0,60496;-999;0,42832;0,75789;1,2423;1,071;1,1167;0,66907;1,2794;1,0948;0,81785;1,1398;1,3858;1,6499;1,5063;1,8741;1,4504;1,2259;1,3565;2,4219;2,8303;4,8275;5,5654;3,4404;2,4274;2,2995;3,4653;1,4995;2,4443;5,0376;5,1716;6,9825;6,5301;8,1382;10,441;8,6288;9,1308;11,089;8,018;8,0596;10,323;12,808;15,752;17,898;17,294;17,751;15,581;16,265;14,783;14,887;16,331;18,099;16,029;12,313;12,942;13,585;15,061;14,336;16,316;15,602;15,408;19,63;18,303;17,301;17,302;15,623;16,325;14,108;12,253;13,319;12,997;
0,379;0,926;;;;;;;;;;;20,075;19,592;18,013;14,466;14,609;15,166;15,267;15,957;16,215;15,981;15,546;15,76;16,082;17,361;17,96;15,594;10,367;7,0319;7,0802;8,2756;6,3267;5,5635;4,7571;5,2643;4,6903;9,6677;12,595;7,736;4,0698;1,3426;-999;-999;1,8392;2,7172;3,1647;4,8167;4,6237;3,8062;3,5008;2,3845;1,2488;2,0053;3,8772;3,5;3,9938;6,5956;6,7426;5,8651;6,4827;5,2368;4,3331;4,6281;4,1504;5,3113;6,1403;5,3932;3,6931;2,099;2,7708;3,7713;5,6388;5,1151;4,8322;4,0939;3,1802;3,7056;4,1098;4,555;5,4141;5,6687;6,0255;5,9346;6,7425;6,3015;5,541;4,3276;4,2524;4,8694;5,1886;5,0593;6,2973;6,2105;5,0111;5,182;5,8197;5,7322;4,9509;5,1622;4,6921;5,8752;6,1864;5,1173;4,7223;6,2379;6,368;7,2993;6,6718;6,8704;7,8592;8,8362;7,9946;7,8204;7,7864;7,8989;7,126;6,9139;8,3838;10,063;12,992;14,91;17,213;17,689;17,379;17,977;16,529;16,813;19,473;18,064;17,363;16,668;16,691;19,932;21,766;21,285;22,539;22,604;24,043;24,357;25,703;25,941;24,403;24,35;23,658;25,508;28,294;29,857;29,405;28,418;27,566;28,365;28,449;28,581;29,364;29,74;29,388;29,804;29,392;30,152;29,501;30,038;29,471;28,969;26,689;24,633;22,088;20,835;21,683;22,231;23,248;21,102;21,69;23,941;23,097;11,957;7,2071;6,1358;6,7481;3,4204;2,2374;2,0316;1,1613;1,8491;3,3861;3,2863;1,6116;1,6481;0,60496;-999;0,42832;0,75789;1,2423;1,071;1,1167;0,66907;1,2794;1,0948;0,81785;1,1398;1,3858;1,6499;1,5063;1,8741;1,4504;1,2259;1,3565;2,4219;2,8303;4,8275;5,5654;3,4404;2,4274;2,2995;3,4653;1,4995;2,4443;5,0376;5,1716;6,9825;6,5301;8,1382;10,441;8,6288;9,1308;11,089;8,018;8,0596;10,323;12,808;15,752;17,898;17,294;17,751;15,581;16,265;14,783;14,887;16,331;18,099;16,029;12,313;12,942;13,585;15,061;14,336;16,316;15,602;15,408;19,63;18,303;17,301;17,302;15,623;16,325;14,108;12,253;13,319;12,997;14,383;
