1;1;2012;0;29;56;23;0.57735;22;23;3;31.398;1.955;29.755;33.56;3;-999;-999;-999;-999;0;-999;-999;-999;-999;0;1010.2;0.21351;1010.1;1010.4;2;210.54;8.9749;204.2;216.89;2
1;1;2012;0;59;56;23;0.57735;22;23;3;28.606;3.1981;25.091;31.344;3;-999;-999;-999;-999;0;-999;-999;-999;-999;0;-999;-999;-999;-999;0;-999;-999;-999;-999;0
1;1;2012;1;29;56;23;0;23;23;3;28.337;0.95928;27.625;29.427;3;-999;-999;-999;-999;0;-999;-999;-999;-999;0;-999;-999;-999;-999;0;-999;-999;-999;-999;0
1;1;2012;1;59;56;22;0;22;22;3;28.026;2.5965;25.341;30.524;3;-999;-999;-999;-999;0;-999;-999;-999;-999;0;-999;-999;-999;-999;0;-999;-999;-999;-999;0
1;1;2012;2;29;56;23;0;23;23;3;25.018;0.11865;24.936;25.154;3;-999;-999;-999;-999;0;-999;-999;-999;-999;0;-999;-999;-999;-999;0;-999;-999;-999;-999;0
1;1;2012;2;59;56;23;0;23;23;3;24.663;1.7057;22.707;25.836;3;-999;-999;-999;-999;0;-999;-999;-999;-999;0;-999;-999;-999;-999;0;-999;-999;-999;-999;0
1;1;2012;3;29;56;23;0.57735;22;23;3;21.588;1.3764;19.999;22.386;3;-999;-999;-999;-999;0;-999;-999;-999;-999;0;-999;-999;-999;-999;0;-999;-999;-999;-999;0
1;1;2012;3;59;56;22;0.57735;22;23;3;20.319;1.4123;19.425;21.947;3;-999;-999;-999;-999;0;-999;-999;-999;-999;0;-999;-999;-999;-999;0;-999;-999;-999;-999;0
1;1;2012;4;29;56;23;0.57735;22;23;3;19.729;0.77571;19.218;20.622;3;-999;-999;-999;-999;0;-999;-999;-999;-999;0;-999;-999;-999;-999;0;-999;-999;-999;-999;0
1;1;2012;4;59;56;23;0;23;23;3;17.752;2.4467;16.214;20.573;3;-999;-999;-999;-999;0;-999;-999;-999;-999;0;-999;-999;-999;-999;0;-999;-999;-999;-999;0
1;1;2012;5;29;56;22;0.57735;22;23;3;17.405;0.72409;16.675;18.123;3;-999;-999;-999;-999;0;-999;-999;-999;-999;0;-999;-999;-999;-999;0;-999;-999;-999;-999;0
1;1;2012;5;59;56;23;0;23;23;3;17.977;1.2512;17.245;19.422;3;-999;-999;-999;-999;0;-999;-999;-999;-999;0;-999;-999;-999;-999;0;-999;-999;-999;-999;0
1;1;2012;6;29;56;23;0.57735;22;23;3;15.253;1.1248;14.442;16.537;3;-999;-999;-999;-999;0;-999;-999;-999;-999;0;-999;-999;-999;-999;0;-999;-999;-999;-999;0
1;1;2012;6;59;56;22;0.57735;22;23;3;13.898;1.1173;12.625;14.717;3;-999;-999;-999;-999;0;-999;-999;-999;-999;0;-999;-999;-999;-999;0;-999;-999;-999;-999;0
1;1;2012;7;29;56;22;0.57735;22;23;3;16.609;1.3709;15.055;17.646;3;-999;-999;-999;-999;0;-999;-999;-999;-999;0;-999;-999;-999;-999;0;198.75;0;198.75;198.75;1
1;1;2012;7;59;56;23;0;23;23;3;19.267;2.8811;15.997;21.433;3;-999;-999;-999;-999;0;-999;-999;-999;-999;0;-999;-999;-999;-999;0;-999;-999;-999;-999;0
1;1;2012;8;29;56;23;0;23;23;3;18.717;1.2338;17.363;19.778;3;-999;-999;-999;-999;0;-999;-999;-999;-999;0;-999;-999;-999;-999;0;180.6;0;180.6;180.6;1
1;1;2012;8;59;56;23;0;23;23;3;14.922;1.1415;13.612;15.7;3;-999;-999;-999;-999;0;-999;-999;-999;-999;0;-999;-999;-999;-999;0;218.28;0;218.28;218.28;1
1;1;2012;9;29;56;22;0.57735;22;23;3;14.072;1.8583;12.97;16.217;3;-999;-999;-999;-999;0;-999;-999;-999;-999;0;-999;-999;-999;-999;0;-999;-999;-999;-999;0
1;1;2012;9;59;56;23;0;23;23;3;12.978;1.1777;11.995;14.283;3;-999;-999;-999;-999;0;-999;-999;-999;-999;0;-999;-999;-999;-999;0;-999;-999;-999;-999;0
1;1;2012;10;29;56;22;0.57735;22;23;3;10.66;1.4865;9.6154;12.361;3;-999;-999;-999;-999;0;-999;-999;-999;-999;0;-999;-999;-999;-999;0;-999;-999;-999;-999;0
1;1;2012;10;59;56;23;0.57735;22;23;3;13.045;0.88591;12.149;13.92;3;-999;-999;-999;-999;0;-999;-999;-999;-999;0;-999;-999;-999;-999;0;-999;-999;-999;-999;0
